"binomil","X","Y","scientificName"
"Argynnis hesperis",-1893552,1312455,"Argynnis hesperis"
"Argynnis hydaspe",-1893552,1312455,"Argynnis hydaspe"
"Argynnis hydaspe",-1893552,1312455,"Argynnis hydaspe"
"Argynnis mormonia",-1893552,1312455,"Argynnis mormonia"
"Argynnis mormonia",-1893552,1312455,"Argynnis mormonia"
"Argynnis zerene",-1893552,1312455,"Argynnis zerene"
"Argynnis zerene",-1893552,1312455,"Argynnis zerene"
"Boloria astarte",-1893552,1312455,"Boloria astarte"
"Boloria astarte",-1893552,1312455,"Boloria astarte"
"Boloria chariclea",-1893552,1312455,"Boloria chariclea"
"Boloria chariclea",-1893552,1312455,"Boloria chariclea"
"Boloria epithore",-1893552,1312455,"Boloria epithore"
"Boloria epithore",-1893552,1312455,"Boloria epithore"
"Boloria eunomia",-1893552,1312455,"Boloria eunomia"
"Boloria freija",-1893552,1312455,"Boloria freija"
"Boloria freija",-1893552,1312455,"Boloria freija"
"Boloria selene",-1893552,1312455,"Boloria selene"
"Boloria selene",-1893552,1312455,"Boloria selene"
"Callophrys augustinus",-1893552,1312455,"Callophrys augustinus"
"Callophrys augustinus",-1893552,1312455,"Callophrys augustinus"
"Callophrys dumetorum",-1893552,1312455,"Callophrys dumetorum"
"Callophrys eryphon",-1893552,1312455,"Callophrys eryphon"
"Callophrys eryphon",-1893552,1312455,"Callophrys eryphon"
"Callophrys gryneus",-1893552,1312455,"Callophrys gryneus"
"Callophrys gryneus",-1893552,1312455,"Callophrys gryneus"
"Callophrys johnsoni",-1893552,1312455,"Callophrys johnsoni"
"Callophrys johnsoni",-1893552,1312455,"Callophrys johnsoni"
"Callophrys mossii",-1893552,1312455,"Callophrys mossii"
"Callophrys mossii",-1893552,1312455,"Callophrys mossii"
"Callophrys gryneus",-1893552,1312455,"Callophrys gryneus"
"Callophrys gryneus",-1893552,1312455,"Callophrys gryneus"
"Callophrys dumetorum",-1893552,1312455,"Callophrys dumetorum"
"Callophrys polios",-1893552,1312455,"Callophrys polios"
"Callophrys polios",-1893552,1312455,"Callophrys polios"
"Callophrys sheridanii",-1893552,1312455,"Callophrys sheridanii"
"Callophrys sheridanii",-1893552,1312455,"Callophrys sheridanii"
"Callophrys spinetorum",-1893552,1312455,"Callophrys spinetorum"
"Callophrys spinetorum",-1893552,1312455,"Callophrys spinetorum"
"Carterocephalus palaemon",-1893552,1312455,"Carterocephalus palaemon"
"Carterocephalus palaemon",-1893552,1312455,"Carterocephalus palaemon"
"Carterocephalus palaemon",-1893552,1312455,"Carterocephalus palaemon"
"Cercyonis oetus",-1893552,1312455,"Cercyonis oetus"
"Cercyonis oetus",-1893552,1312455,"Cercyonis oetus"
"Cercyonis oetus",-1893552,1312455,"Cercyonis oetus"
"Cercyonis pegala",-1893552,1312455,"Cercyonis pegala"
"Cercyonis pegala",-1893552,1312455,"Cercyonis pegala"
"Cercyonis sthenele",-1893552,1312455,"Cercyonis sthenele"
"Cercyonis sthenele",-1893552,1312455,"Cercyonis sthenele"
"Chlosyne hoffmanni",-1893552,1312455,"Chlosyne hoffmanni"
"Chlosyne hoffmanni",-1893552,1312455,"Chlosyne hoffmanni"
"Chlosyne palla",-1893552,1312455,"Chlosyne palla"
"Chlosyne palla",-1893552,1312455,"Chlosyne palla"
"Chlosyne whitneyi",-1893552,1312455,"Chlosyne whitneyi"
"Coenonympha tullia",-1893552,1312455,"Coenonympha tullia"
"Coenonympha tullia",-1893552,1312455,"Coenonympha tullia"
"Colias alexandra",-1893552,1312455,"Colias alexandra"
"Colias eurytheme",-1893552,1312455,"Colias eurytheme"
"Colias eurytheme",-1893552,1312455,"Colias eurytheme"
"Colias interior",-1893552,1312455,"Colias interior"
"Colias interior",-1893552,1312455,"Colias interior"
"Colias interior",-1893552,1312455,"Colias interior"
"Colias nastes",-1893552,1312455,"Colias nastes"
"Colias occidentalis",-1893552,1312455,"Colias occidentalis"
"Colias occidentalis",-1893552,1312455,"Colias occidentalis"
"Colias philodice",-1893552,1312455,"Colias philodice"
"Colias philodice",-1893552,1312455,"Colias philodice"
"Colias philodice",-1893552,1312455,"Colias philodice"
"Cupido amyntula",-1893552,1312455,"Cupido amyntula"
"Cupido amyntula",-1893552,1312455,"Cupido amyntula"
"Cupido comyntas",-1893552,1312455,"Cupido comyntas"
"Danaus plexippus",-1893552,1312455,"Danaus plexippus"
"Danaus plexippus",-1893552,1312455,"Danaus plexippus"
"Epargyreus clarus",-1893552,1312455,"Epargyreus clarus"
"Erebia epipsodea",-1893552,1312455,"Erebia epipsodea"
"Erebia epipsodea",-1893552,1312455,"Erebia epipsodea"
"Erebia vidleri",-1893552,1312455,"Erebia vidleri"
"Erebia vidleri",-1893552,1312455,"Erebia vidleri"
"Erebia vidleri",-1893552,1312455,"Erebia vidleri"
"Erebia vidleri",-1893552,1312455,"Erebia vidleri"
"Erebia vidleri",-1893552,1312455,"Erebia vidleri"
"Erebia vidleri",-1893552,1312455,"Erebia vidleri"
"Erynnis icelus",-1893552,1312455,"Erynnis icelus"
"Erynnis icelus",-1893552,1312455,"Erynnis icelus"
"Erynnis icelus",-1893552,1312455,"Erynnis icelus"
"Erynnis pacuvius",-1893552,1312455,"Erynnis pacuvius"
"Erynnis pacuvius",-1893552,1312455,"Erynnis pacuvius"
"Erynnis persius",-1893552,1312455,"Erynnis persius"
"Erynnis persius",-1893552,1312455,"Erynnis persius"
"Erynnis propertius",-1893552,1312455,"Erynnis propertius"
"Erynnis propertius",-1893552,1312455,"Erynnis propertius"
"Euchloe ausonides",-1893552,1312455,"Euchloe ausonides"
"Euchloe ausonides",-1893552,1312455,"Euchloe ausonides"
"Euchloe lotta",-1893552,1312455,"Euchloe lotta"
"Euchloe lotta",-1893552,1312455,"Euchloe lotta"
"Euphilotes ancilla",-1893552,1312455,"Euphilotes ancilla"
"Euphilotes battoides",-1893552,1312455,"Euphilotes battoides"
"Euphilotes battoides",-1893552,1312455,"Euphilotes battoides"
"Euphydryas anicia",-1893552,1312455,"Euphydryas anicia"
"Euphydryas anicia",-1893552,1312455,"Euphydryas anicia"
"Euphydryas chalcedona",-1893552,1312455,"Euphydryas chalcedona"
"Euphydryas chalcedona",-1893552,1312455,"Euphydryas chalcedona"
"Euphydryas editha",-1893552,1312455,"Euphydryas editha"
"Euphydryas editha",-1893552,1312455,"Euphydryas editha"
"Euphyes vestris",-1893552,1312455,"Euphyes vestris"
"Euphyes vestris",-1893552,1312455,"Euphyes vestris"
"Glaucopsyche lygdamus",-1893552,1312455,"Glaucopsyche lygdamus"
"Glaucopsyche lygdamus",-1893552,1312455,"Glaucopsyche lygdamus"
"Glaucopsyche lygdamus",-1893552,1312455,"Glaucopsyche lygdamus"
"Glaucopsyche piasus",-1893552,1312455,"Glaucopsyche piasus"
"Glaucopsyche piasus",-1893552,1312455,"Glaucopsyche piasus"
"Heliopetes ericetorum",-1893552,1312455,"Heliopetes ericetorum"
"Hesperia colorado",-1893552,1312455,"Hesperia colorado"
"Hesperia colorado",-1893552,1312455,"Hesperia colorado"
"Hesperia colorado",-1893552,1312455,"Hesperia colorado"
"Hesperia colorado",-1893552,1312455,"Hesperia colorado"
"Hesperia colorado",-1893552,1312455,"Hesperia colorado"
"Hesperia colorado",-1893552,1312455,"Hesperia colorado"
"Hesperia comma",-1893552,1312455,"Hesperia comma"
"Hesperia comma",-1893552,1312455,"Hesperia comma"
"Hesperia comma",-1893552,1312455,"Hesperia comma"
"Hesperia juba",-1893552,1312455,"Hesperia juba"
"Hesperia juba",-1893552,1312455,"Hesperia juba"
"Hesperia nevada",-1893552,1312455,"Hesperia nevada"
"Icaricia acmon",-1893552,1312455,"Icaricia acmon"
"Icaricia acmon",-1893552,1312455,"Icaricia acmon"
"Icaricia icarioides",-1893552,1312455,"Icaricia icarioides"
"Icaricia icarioides",-1893552,1312455,"Icaricia icarioides"
"Icaricia icarioides",-1893552,1312455,"Icaricia icarioides"
"Icaricia icarioides",-1893552,1312455,"Icaricia icarioides"
"Icaricia saepiolus",-1893552,1312455,"Icaricia saepiolus"
"Icaricia saepiolus",-1893552,1312455,"Icaricia saepiolus"
"Icaricia saepiolus",-1893552,1312455,"Icaricia saepiolus"
"Icaricia saepiolus",-1893552,1312455,"Icaricia saepiolus"
"Icaricia saepiolus",-1893552,1312455,"Icaricia saepiolus"
"Icaricia saepiolus",-1893552,1312455,"Icaricia saepiolus"
"Limenitis lorquini",-1893552,1312455,"Limenitis lorquini"
"Limenitis lorquini",-1893552,1312455,"Limenitis lorquini"
"Lycaena cupreus",-1893552,1312455,"Lycaena cupreus"
"Lycaena cupreus",-1893552,1312455,"Lycaena cupreus"
"Lycaena helloides",-1893552,1312455,"Lycaena helloides"
"Lycaena helloides",-1893552,1312455,"Lycaena helloides"
"Lycaena heteronea",-1893552,1312455,"Lycaena heteronea"
"Lycaena heteronea",-1893552,1312455,"Lycaena heteronea"
"Lycaena mariposa",-1893552,1312455,"Lycaena mariposa"
"Lycaena mariposa",-1893552,1312455,"Lycaena mariposa"
"Lycaena mariposa",-1893552,1312455,"Lycaena mariposa"
"Lycaena nivalis",-1893552,1312455,"Lycaena nivalis"
"Lycaena nivalis",-1893552,1312455,"Lycaena nivalis"
"Lycaena rubidus",-1893552,1312455,"Lycaena rubidus"
"Neophasia menapia",-1893552,1312455,"Neophasia menapia"
"Neophasia menapia",-1893552,1312455,"Neophasia menapia"
"Nymphalis antiopa",-1893552,1312455,"Nymphalis antiopa"
"Nymphalis antiopa",-1893552,1312455,"Nymphalis antiopa"
"Nymphalis californica",-1893552,1312455,"Nymphalis californica"
"Nymphalis californica",-1893552,1312455,"Nymphalis californica"
"Nymphalis californica",-1893552,1312455,"Nymphalis californica"
"Nymphalis californica",-1893552,1312455,"Nymphalis californica"
"Nymphalis l-album",-1893552,1312455,"Nymphalis l-album"
"Nymphalis l-album",-1893552,1312455,"Nymphalis l-album"
"Oarisma garita",-1893552,1312455,"Oarisma garita"
"Oarisma garita",-1893552,1312455,"Oarisma garita"
"Ochlodes sylvanoides",-1893552,1312455,"Ochlodes sylvanoides"
"Ochlodes sylvanoides",-1893552,1312455,"Ochlodes sylvanoides"
"Oeneis chryxus",-1893552,1312455,"Oeneis chryxus"
"Oeneis chryxus",-1893552,1312455,"Oeneis chryxus"
"Oeneis chryxus",-1893552,1312455,"Oeneis chryxus"
"Oeneis jutta",-1893552,1312455,"Oeneis jutta"
"Oeneis melissa",-1893552,1312455,"Oeneis melissa"
"Oeneis melissa",-1893552,1312455,"Oeneis melissa"
"Oeneis melissa",-1893552,1312455,"Oeneis melissa"
"Oeneis nevadensis",-1893552,1312455,"Oeneis nevadensis"
"Oeneis nevadensis",-1893552,1312455,"Oeneis nevadensis"
"Oeneis nevadensis",-1893552,1312455,"Oeneis nevadensis"
"Oeneis melissa",-1893552,1312455,"Oeneis melissa"
"Oeneis melissa",-1893552,1312455,"Oeneis melissa"
"Papilio indra",-1893552,1312455,"Papilio indra"
"Papilio indra",-1893552,1312455,"Papilio indra"
"Papilio machaon",-1893552,1312455,"Papilio machaon"
"Papilio machaon",-1893552,1312455,"Papilio machaon"
"Papilio zelicaon",-1893552,1312455,"Papilio zelicaon"
"Papilio zelicaon",-1893552,1312455,"Papilio zelicaon"
"Parnassius clodius",-1893552,1312455,"Parnassius clodius"
"Parnassius clodius",-1893552,1312455,"Parnassius clodius"
"Parnassius clodius",-1893552,1312455,"Parnassius clodius"
"Parnassius clodius",-1893552,1312455,"Parnassius clodius"
"Parnassius smintheus",-1893552,1312455,"Parnassius smintheus"
"Parnassius smintheus",-1893552,1312455,"Parnassius smintheus"
"Parnassius smintheus",-1893552,1312455,"Parnassius smintheus"
"Parnassius smintheus",-1893552,1312455,"Parnassius smintheus"
"Parnassius smintheus",-1893552,1312455,"Parnassius smintheus"
"Parnassius smintheus",-1893552,1312455,"Parnassius smintheus"
"Pholisora catullus",-1893552,1312455,"Pholisora catullus"
"Pholisora catullus",-1893552,1312455,"Pholisora catullus"
"Phyciodes cocyta",-1893552,1312455,"Phyciodes cocyta"
"Phyciodes cocyta",-1893552,1312455,"Phyciodes cocyta"
"Phyciodes mylitta",-1893552,1312455,"Phyciodes mylitta"
"Phyciodes mylitta",-1893552,1312455,"Phyciodes mylitta"
"Phyciodes pallida",-1893552,1312455,"Phyciodes pallida"
"Phyciodes pallida",-1893552,1312455,"Phyciodes pallida"
"Phyciodes pulchella",-1893552,1312455,"Phyciodes pulchella"
"Phyciodes pulchella",-1893552,1312455,"Phyciodes pulchella"
"Pieris canidia",-1893552,1312455,"Pieris canidia"
"Pieris canidia",-1893552,1312455,"Pieris canidia"
"Pieris rapae",-1893552,1312455,"Pieris rapae"
"Pieris rapae",-1893552,1312455,"Pieris rapae"
"Plebejus anna",-1893552,1312455,"Plebejus anna"
"Plebejus anna",-1893552,1312455,"Plebejus anna"
"Plebejus anna",-1893552,1312455,"Plebejus anna"
"Plebejus melissa",-1893552,1312455,"Plebejus melissa"
"Plebejus melissa",-1893552,1312455,"Plebejus melissa"
"Polites coras",-1893552,1312455,"Polites coras"
"Polites mardon",-1893552,1312455,"Polites mardon"
"Polites sabuleti",-1893552,1312455,"Polites sabuleti"
"Polites sonora",-1893552,1312455,"Polites sonora"
"Polites sonora",-1893552,1312455,"Polites sonora"
"Polites themistocles",-1893552,1312455,"Polites themistocles"
"Polites themistocles",-1893552,1312455,"Polites themistocles"
"Polygonia faunus",-1893552,1312455,"Polygonia faunus"
"Polygonia faunus",-1893552,1312455,"Polygonia faunus"
"Polygonia gracilis",-1893552,1312455,"Polygonia gracilis"
"Polygonia gracilis",-1893552,1312455,"Polygonia gracilis"
"Polygonia oreas",-1893552,1312455,"Polygonia oreas"
"Polygonia oreas",-1893552,1312455,"Polygonia oreas"
"Polygonia satyrus",-1893552,1312455,"Polygonia satyrus"
"Polygonia satyrus",-1893552,1312455,"Polygonia satyrus"
"Polygonia satyrus",-1893552,1312455,"Polygonia satyrus"
"Pontia beckerii",-1893552,1312455,"Pontia beckerii"
"Pontia beckerii",-1893552,1312455,"Pontia beckerii"
"Pontia occidentalis",-1893552,1312455,"Pontia occidentalis"
"Pontia occidentalis",-1893552,1312455,"Pontia occidentalis"
"Pontia sisymbrii",-1893552,1312455,"Pontia sisymbrii"
"Pontia sisymbrii",-1893552,1312455,"Pontia sisymbrii"
"Pterourus canadensis",-1893552,1312455,"Pterourus canadensis"
"Pterourus canadensis",-1893552,1312455,"Pterourus canadensis"
"Pterourus eurymedon",-1893552,1312455,"Pterourus eurymedon"
"Pterourus eurymedon",-1893552,1312455,"Pterourus eurymedon"
"Pterourus eurymedon",-1893552,1312455,"Pterourus eurymedon"
"Pterourus multicaudata",-1893552,1312455,"Pterourus multicaudata"
"Pterourus multicaudata",-1893552,1312455,"Pterourus multicaudata"
"Pterourus multicaudata",-1893552,1312455,"Pterourus multicaudata"
"Pterourus multicaudata",-1893552,1312455,"Pterourus multicaudata"
"Pterourus multicaudata",-1893552,1312455,"Pterourus multicaudata"
"Pterourus multicaudata",-1893552,1312455,"Pterourus multicaudata"
"Pterourus rutulus",-1893552,1312455,"Pterourus rutulus"
"Pterourus rutulus",-1893552,1312455,"Pterourus rutulus"
"Pyrgus centaureae",-1893552,1312455,"Pyrgus centaureae"
"Pyrgus centaureae",-1893552,1312455,"Pyrgus centaureae"
"Pyrgus communis",-1893552,1312455,"Pyrgus communis"
"Pyrgus communis",-1893552,1312455,"Pyrgus communis"
"Pyrgus communis",-1893552,1312455,"Pyrgus communis"
"Pyrgus ruralis",-1893552,1312455,"Pyrgus ruralis"
"Pyrgus ruralis",-1893552,1312455,"Pyrgus ruralis"
"Pyrgus ruralis",-1893552,1312455,"Pyrgus ruralis"
"Satyrium behrii",-1893552,1312455,"Satyrium behrii"
"Satyrium behrii",-1893552,1312455,"Satyrium behrii"
"Satyrium behrii",-1893552,1312455,"Satyrium behrii"
"Satyrium californica",-1893552,1312455,"Satyrium californica"
"Satyrium saepium",-1893552,1312455,"Satyrium saepium"
"Satyrium saepium",-1893552,1312455,"Satyrium saepium"
"Satyrium semiluna",-1893552,1312455,"Satyrium semiluna"
"Satyrium semiluna",-1893552,1312455,"Satyrium semiluna"
"Satyrium sylvinus",-1893552,1312455,"Satyrium sylvinus"
"Satyrium sylvinus",-1893552,1312455,"Satyrium sylvinus"
"Satyrium sylvinus",-1893552,1312455,"Satyrium sylvinus"
"Satyrium titus",-1893552,1312455,"Satyrium titus"
"Satyrium titus",-1893552,1312455,"Satyrium titus"
"Strymon melinus",-1893552,1312455,"Strymon melinus"
"Strymon melinus",-1893552,1312455,"Strymon melinus"
"Strymon melinus",-1893552,1312455,"Strymon melinus"
"Strymon melinus",-1893552,1312455,"Strymon melinus"
"Thorybes pylades",-1893552,1312455,"Thorybes pylades"
"Thorybes pylades",-1893552,1312455,"Thorybes pylades"
"Thymelicus lineola",-1893552,1312455,"Thymelicus lineola"
"Vanessa annabella",-1893552,1312455,"Vanessa annabella"
"Vanessa annabella",-1893552,1312455,"Vanessa annabella"
"Vanessa annabella",-1893552,1312455,"Vanessa annabella"
"Vanessa annabella",-1893552,1312455,"Vanessa annabella"
"Vanessa atalanta",-1893552,1312455,"Vanessa atalanta"
"Vanessa atalanta",-1893552,1312455,"Vanessa atalanta"
"Vanessa atalanta",-1893552,1312455,"Vanessa atalanta"
"Vanessa atalanta",-1893552,1312455,"Vanessa atalanta"
"Vanessa cardui",-1893552,1312455,"Vanessa cardui"
"Vanessa cardui",-1893552,1312455,"Vanessa cardui"
"Vanessa cardui",-1893552,1312455,"Vanessa cardui"
"Vanessa cardui",-1893552,1312455,"Vanessa cardui"
"Aglais milberti",-1493552,1312455,"Aglais milberti"
"Aglais milberti",-1493552,1312455,"Aglais milberti"
"Agriades glandon",-1493552,1312455,"Agriades glandon"
"Agriades glandon",-1493552,1312455,"Agriades glandon"
"Amblyscirtes vialis",-1493552,1312455,"Amblyscirtes vialis"
"Amblyscirtes vialis",-1493552,1312455,"Amblyscirtes vialis"
"Anthocharis julia",-1493552,1312455,"Anthocharis julia"
"Anthocharis julia",-1493552,1312455,"Anthocharis julia"
"Anthocharis julia",-1493552,1312455,"Anthocharis julia"
"Anthocharis julia",-1493552,1312455,"Anthocharis julia"
"Apodemia mormo",-1493552,1312455,"Apodemia mormo"
"Apodemia mormo",-1493552,1312455,"Apodemia mormo"
"Argynnis aphrodite",-1493552,1312455,"Argynnis aphrodite"
"Argynnis aphrodite",-1493552,1312455,"Argynnis aphrodite"
"Argynnis atlantis",-1493552,1312455,"Argynnis atlantis"
"Argynnis atlantis",-1493552,1312455,"Argynnis atlantis"
"Argynnis atlantis",-1493552,1312455,"Argynnis atlantis"
"Argynnis callippe",-1493552,1312455,"Argynnis callippe"
"Argynnis callippe",-1493552,1312455,"Argynnis callippe"
"Argynnis coronis",-1493552,1312455,"Argynnis coronis"
"Argynnis coronis",-1493552,1312455,"Argynnis coronis"
"Argynnis cybele",-1493552,1312455,"Argynnis cybele"
"Argynnis cybele",-1493552,1312455,"Argynnis cybele"
"Argynnis edwardsii",-1493552,1312455,"Argynnis edwardsii"
"Argynnis edwardsii",-1493552,1312455,"Argynnis edwardsii"
"Argynnis egleis",-1493552,1312455,"Argynnis egleis"
"Argynnis hesperis",-1493552,1312455,"Argynnis hesperis"
"Argynnis hesperis",-1493552,1312455,"Argynnis hesperis"
"Argynnis hydaspe",-1493552,1312455,"Argynnis hydaspe"
"Argynnis hydaspe",-1493552,1312455,"Argynnis hydaspe"
"Argynnis mormonia",-1493552,1312455,"Argynnis mormonia"
"Argynnis mormonia",-1493552,1312455,"Argynnis mormonia"
"Argynnis zerene",-1493552,1312455,"Argynnis zerene"
"Argynnis zerene",-1493552,1312455,"Argynnis zerene"
"Boloria alberta",-1493552,1312455,"Boloria alberta"
"Boloria astarte",-1493552,1312455,"Boloria astarte"
"Boloria astarte",-1493552,1312455,"Boloria astarte"
"Boloria astarte",-1493552,1312455,"Boloria astarte"
"Boloria bellona",-1493552,1312455,"Boloria bellona"
"Boloria bellona",-1493552,1312455,"Boloria bellona"
"Boloria chariclea",-1493552,1312455,"Boloria chariclea"
"Boloria chariclea",-1493552,1312455,"Boloria chariclea"
"Boloria epithore",-1493552,1312455,"Boloria epithore"
"Boloria epithore",-1493552,1312455,"Boloria epithore"
"Boloria eunomia",-1493552,1312455,"Boloria eunomia"
"Boloria eunomia",-1493552,1312455,"Boloria eunomia"
"Boloria freija",-1493552,1312455,"Boloria freija"
"Boloria freija",-1493552,1312455,"Boloria freija"
"Boloria freija",-1493552,1312455,"Boloria freija"
"Boloria freija",-1493552,1312455,"Boloria freija"
"Boloria frigga",-1493552,1312455,"Boloria frigga"
"Boloria improba",-1493552,1312455,"Boloria improba"
"Boloria selene",-1493552,1312455,"Boloria selene"
"Boloria selene",-1493552,1312455,"Boloria selene"
"Callophrys augustinus",-1493552,1312455,"Callophrys augustinus"
"Callophrys augustinus",-1493552,1312455,"Callophrys augustinus"
"Callophrys dumetorum",-1493552,1312455,"Callophrys dumetorum"
"Callophrys dumetorum",-1493552,1312455,"Callophrys dumetorum"
"Callophrys dumetorum",-1493552,1312455,"Callophrys dumetorum"
"Callophrys eryphon",-1493552,1312455,"Callophrys eryphon"
"Callophrys eryphon",-1493552,1312455,"Callophrys eryphon"
"Callophrys gryneus",-1493552,1312455,"Callophrys gryneus"
"Callophrys gryneus",-1493552,1312455,"Callophrys gryneus"
"Callophrys mossii",-1493552,1312455,"Callophrys mossii"
"Callophrys mossii",-1493552,1312455,"Callophrys mossii"
"Callophrys gryneus",-1493552,1312455,"Callophrys gryneus"
"Callophrys gryneus",-1493552,1312455,"Callophrys gryneus"
"Callophrys polios",-1493552,1312455,"Callophrys polios"
"Callophrys polios",-1493552,1312455,"Callophrys polios"
"Callophrys sheridanii",-1493552,1312455,"Callophrys sheridanii"
"Callophrys sheridanii",-1493552,1312455,"Callophrys sheridanii"
"Callophrys sheridanii",-1493552,1312455,"Callophrys sheridanii"
"Callophrys spinetorum",-1493552,1312455,"Callophrys spinetorum"
"Callophrys spinetorum",-1493552,1312455,"Callophrys spinetorum"
"Carterocephalus palaemon",-1493552,1312455,"Carterocephalus palaemon"
"Carterocephalus palaemon",-1493552,1312455,"Carterocephalus palaemon"
"Carterocephalus palaemon",-1493552,1312455,"Carterocephalus palaemon"
"Cercyonis oetus",-1493552,1312455,"Cercyonis oetus"
"Cercyonis oetus",-1493552,1312455,"Cercyonis oetus"
"Cercyonis pegala",-1493552,1312455,"Cercyonis pegala"
"Cercyonis pegala",-1493552,1312455,"Cercyonis pegala"
"Cercyonis sthenele",-1493552,1312455,"Cercyonis sthenele"
"Cercyonis sthenele",-1493552,1312455,"Cercyonis sthenele"
"Chlosyne hoffmanni",-1493552,1312455,"Chlosyne hoffmanni"
"Chlosyne hoffmanni",-1493552,1312455,"Chlosyne hoffmanni"
"Chlosyne palla",-1493552,1312455,"Chlosyne palla"
"Chlosyne palla",-1493552,1312455,"Chlosyne palla"
"Chlosyne whitneyi",-1493552,1312455,"Chlosyne whitneyi"
"Chlosyne whitneyi",-1493552,1312455,"Chlosyne whitneyi"
"Chlosyne whitneyi",-1493552,1312455,"Chlosyne whitneyi"
"Coenonympha tullia",-1493552,1312455,"Coenonympha tullia"
"Coenonympha tullia",-1493552,1312455,"Coenonympha tullia"
"Colias alexandra",-1493552,1312455,"Colias alexandra"
"Colias alexandra",-1493552,1312455,"Colias alexandra"
"Colias canadensis",-1493552,1312455,"Colias canadensis"
"Colias christina",-1493552,1312455,"Colias christina"
"Colias erate",-1493552,1312455,"Colias erate"
"Colias eurytheme",-1493552,1312455,"Colias eurytheme"
"Colias eurytheme",-1493552,1312455,"Colias eurytheme"
"Colias interior",-1493552,1312455,"Colias interior"
"Colias interior",-1493552,1312455,"Colias interior"
"Colias meadii",-1493552,1312455,"Colias meadii"
"Colias meadii",-1493552,1312455,"Colias meadii"
"Colias nastes",-1493552,1312455,"Colias nastes"
"Colias nastes",-1493552,1312455,"Colias nastes"
"Colias occidentalis",-1493552,1312455,"Colias occidentalis"
"Colias occidentalis",-1493552,1312455,"Colias occidentalis"
"Colias pelidne",-1493552,1312455,"Colias pelidne"
"Colias pelidne",-1493552,1312455,"Colias pelidne"
"Colias pelidne",-1493552,1312455,"Colias pelidne"
"Colias philodice",-1493552,1312455,"Colias philodice"
"Colias philodice",-1493552,1312455,"Colias philodice"
"Cupido amyntula",-1493552,1312455,"Cupido amyntula"
"Cupido amyntula",-1493552,1312455,"Cupido amyntula"
"Cupido comyntas",-1493552,1312455,"Cupido comyntas"
"Cupido comyntas",-1493552,1312455,"Cupido comyntas"
"Danaus plexippus",-1493552,1312455,"Danaus plexippus"
"Danaus plexippus",-1493552,1312455,"Danaus plexippus"
"Danaus plexippus",-1493552,1312455,"Danaus plexippus"
"Danaus plexippus",-1493552,1312455,"Danaus plexippus"
"Epargyreus clarus",-1493552,1312455,"Epargyreus clarus"
"Epargyreus clarus",-1493552,1312455,"Epargyreus clarus"
"Epargyreus clarus",-1493552,1312455,"Epargyreus clarus"
"Erebia discoidalis",-1493552,1312455,"Erebia discoidalis"
"Erebia epipsodea",-1493552,1312455,"Erebia epipsodea"
"Erebia epipsodea",-1493552,1312455,"Erebia epipsodea"
"Erebia mancinus",-1493552,1312455,"Erebia mancinus"
"Erebia vidleri",-1493552,1312455,"Erebia vidleri"
"Erebia vidleri",-1493552,1312455,"Erebia vidleri"
"Erebia vidleri",-1493552,1312455,"Erebia vidleri"
"Erebia vidleri",-1493552,1312455,"Erebia vidleri"
"Erynnis afranius",-1493552,1312455,"Erynnis afranius"
"Erynnis afranius",-1493552,1312455,"Erynnis afranius"
"Erynnis icelus",-1493552,1312455,"Erynnis icelus"
"Erynnis icelus",-1493552,1312455,"Erynnis icelus"
"Erynnis icelus",-1493552,1312455,"Erynnis icelus"
"Erynnis pacuvius",-1493552,1312455,"Erynnis pacuvius"
"Erynnis pacuvius",-1493552,1312455,"Erynnis pacuvius"
"Erynnis persius",-1493552,1312455,"Erynnis persius"
"Erynnis persius",-1493552,1312455,"Erynnis persius"
"Erynnis propertius",-1493552,1312455,"Erynnis propertius"
"Euchloe ausonides",-1493552,1312455,"Euchloe ausonides"
"Euchloe ausonides",-1493552,1312455,"Euchloe ausonides"
"Euchloe creusa",-1493552,1312455,"Euchloe creusa"
"Euchloe lotta",-1493552,1312455,"Euchloe lotta"
"Euchloe lotta",-1493552,1312455,"Euchloe lotta"
"Euphilotes ancilla",-1493552,1312455,"Euphilotes ancilla"
"Euphilotes ancilla",-1493552,1312455,"Euphilotes ancilla"
"Euphilotes battoides",-1493552,1312455,"Euphilotes battoides"
"Euphilotes battoides",-1493552,1312455,"Euphilotes battoides"
"Euphydryas anicia",-1493552,1312455,"Euphydryas anicia"
"Euphydryas anicia",-1493552,1312455,"Euphydryas anicia"
"Euphydryas chalcedona",-1493552,1312455,"Euphydryas chalcedona"
"Euphydryas chalcedona",-1493552,1312455,"Euphydryas chalcedona"
"Euphydryas editha",-1493552,1312455,"Euphydryas editha"
"Euphydryas editha",-1493552,1312455,"Euphydryas editha"
"Euphydryas gillettii",-1493552,1312455,"Euphydryas gillettii"
"Euphydryas gillettii",-1493552,1312455,"Euphydryas gillettii"
"Euphyes vestris",-1493552,1312455,"Euphyes vestris"
"Euphyes vestris",-1493552,1312455,"Euphyes vestris"
"Euphyes vestris",-1493552,1312455,"Euphyes vestris"
"Glaucopsyche lygdamus",-1493552,1312455,"Glaucopsyche lygdamus"
"Glaucopsyche lygdamus",-1493552,1312455,"Glaucopsyche lygdamus"
"Glaucopsyche piasus",-1493552,1312455,"Glaucopsyche piasus"
"Glaucopsyche piasus",-1493552,1312455,"Glaucopsyche piasus"
