"binomil","X","Y","scientificName"
"Ancyluris jurgensenii",706447.818473754,-2487544.94051098,"Ancyluris jurgensenii"
"Anetia thirza",706447.818473754,-2487544.94051098,"Anetia thirza"
"Anisochoria bacchus",706447.818473754,-2487544.94051098,"Anisochoria bacchus"
"Anteos clorinde",706447.818473754,-2487544.94051098,"Anteos clorinde"
"Amblyscirtes patriciae",706447.818473754,-2487544.94051098,"Amblyscirtes patriciae"
"Amblyscirtes tolteca",706447.818473754,-2487544.94051098,"Amblyscirtes tolteca"
"Amysoria galgala",706447.818473754,-2487544.94051098,"Amysoria galgala"
"Anaea aidea",706447.818473754,-2487544.94051098,"Anaea aidea"
"Memphis artacaena",706447.818473754,-2487544.94051098,"Memphis artacaena"
"Memphis aureola",706447.818473754,-2487544.94051098,"Memphis aureola"
"Memphis dia",706447.818473754,-2487544.94051098,"Memphis dia"
"Fountainea eurypyle",706447.818473754,-2487544.94051098,"Fountainea eurypyle"
"Memphis forreri",706447.818473754,-2487544.94051098,"Memphis forreri"
"Cymaenes odilia",706447.818473754,-2487544.94051098,"Cymaenes odilia"
"Dalla nubes",706447.818473754,-2487544.94051098,"Dalla nubes"
"Celaenorrhinus fritzgaertneri",706447.818473754,-2487544.94051098,"Celaenorrhinus fritzgaertneri"
"Celaenorrhinus monartus",706447.818473754,-2487544.94051098,"Celaenorrhinus monartus"
"Apuecla upupa",706447.818473754,-2487544.94051098,"Apuecla upupa"
"Astraptes chiriquensis",706447.818473754,-2487544.94051098,"Astraptes chiriquensis"
"Astraptes talus",706447.818473754,-2487544.94051098,"Astraptes talus"
"Astraptes tucuti",706447.818473754,-2487544.94051098,"Astraptes tucuti"
"Atalopedes campestris",706447.818473754,-2487544.94051098,"Atalopedes campestris"
"Atarnes sallei",706447.818473754,-2487544.94051098,"Atarnes sallei"
"Atlides carpasia",706447.818473754,-2487544.94051098,"Atlides carpasia"
"Damas clavus",706447.818473754,-2487544.94051098,"Damas clavus"
"Adelpha leucerioides",706447.818473754,-2487544.94051098,"Adelpha leucerioides"
"Drephalys dumeril",706447.818473754,-2487544.94051098,"Drephalys dumeril"
"Emesis tenedia",706447.818473754,-2487544.94051098,"Emesis tenedia"
"Emesis vimena",706447.818473754,-2487544.94051098,"Emesis vimena"
"Emesis vulpina",706447.818473754,-2487544.94051098,"Emesis vulpina"
"Enantia albania",706447.818473754,-2487544.94051098,"Enantia albania"
"Enantia jethys",706447.818473754,-2487544.94051098,"Enantia jethys"
"Enantia lina",706447.818473754,-2487544.94051098,"Enantia lina"
"Arawacus hypocrita",706447.818473754,-2487544.94051098,"Arawacus hypocrita"
"Arawacus togarna",706447.818473754,-2487544.94051098,"Arawacus togarna"
"Arcas cypria",706447.818473754,-2487544.94051098,"Arcas cypria"
"Callicore pitheas",706447.818473754,-2487544.94051098,"Callicore pitheas"
"Callicore texa",706447.818473754,-2487544.94051098,"Callicore texa"
"Callicore tolima",706447.818473754,-2487544.94051098,"Callicore tolima"
"Callimormus juventus",706447.818473754,-2487544.94051098,"Callimormus juventus"
"Apodemia multiplaga",706447.818473754,-2487544.94051098,"Apodemia multiplaga"
"Calephelis argyrodines",706447.818473754,-2487544.94051098,"Calephelis argyrodines"
"Arita arita",706447.818473754,-2487544.94051098,"Arita arita"
"Arteurotia tractipennis",706447.818473754,-2487544.94051098,"Arteurotia tractipennis"
"Arumecla galliena",706447.818473754,-2487544.94051098,"Arumecla galliena"
"Ascia monuste",706447.818473754,-2487544.94051098,"Ascia monuste"
"Asterocampa idyja",706447.818473754,-2487544.94051098,"Asterocampa idyja"
"Astraptes alardus",706447.818473754,-2487544.94051098,"Astraptes alardus"
"Astraptes anaphus",706447.818473754,-2487544.94051098,"Astraptes anaphus"
"Astraptes apastus",706447.818473754,-2487544.94051098,"Astraptes apastus"
"Astraptes brevicauda",706447.818473754,-2487544.94051098,"Astraptes brevicauda"
"Astraptes chiriquensis",706447.818473754,-2487544.94051098,"Astraptes chiriquensis"
"Atlides gaumeri",706447.818473754,-2487544.94051098,"Atlides gaumeri"
"Atlides halesus",706447.818473754,-2487544.94051098,"Atlides halesus"
"Azonax typhaon",706447.818473754,-2487544.94051098,"Azonax typhaon"
"Baeotis barce",706447.818473754,-2487544.94051098,"Baeotis barce"
"Baeotis sulphurea",706447.818473754,-2487544.94051098,"Baeotis sulphurea"
"Brevianta hyas",706447.818473754,-2487544.94051098,"Brevianta hyas"
"Euselasia midas",706447.818473754,-2487544.94051098,"Euselasia midas"
"Bungalotis quadratum",706447.818473754,-2487544.94051098,"Bungalotis quadratum"
"Cabares potrillo",706447.818473754,-2487544.94051098,"Cabares potrillo"
"Calephelis acapulcoensis",706447.818473754,-2487544.94051098,"Calephelis acapulcoensis"
"Callimormus radiola",706447.818473754,-2487544.94051098,"Callimormus radiola"
"Callimormus saturnus",706447.818473754,-2487544.94051098,"Callimormus saturnus"
"Callithomia hezia",706447.818473754,-2487544.94051098,"Callithomia hezia"
"Enosis achelous",706447.818473754,-2487544.94051098,"Enosis achelous"
"Calycopis trebula",706447.818473754,-2487544.94051098,"Calycopis trebula"
"Calycopis xeneta",706447.818473754,-2487544.94051098,"Calycopis xeneta"
"Calydna sturnula",706447.818473754,-2487544.94051098,"Calydna sturnula"
"Calydna venusta",706447.818473754,-2487544.94051098,"Calydna venusta"
"Camissecla vespasianus",706447.818473754,-2487544.94051098,"Camissecla vespasianus"
"Camptopleura auxo",706447.818473754,-2487544.94051098,"Camptopleura auxo"
"Callophrys guatemalena",706447.818473754,-2487544.94051098,"Callophrys guatemalena"
"Caria rhacotis",706447.818473754,-2487544.94051098,"Caria rhacotis"
"Catasticta flisa",706447.818473754,-2487544.94051098,"Catasticta flisa"
"Catasticta nimbice",706447.818473754,-2487544.94051098,"Catasticta nimbice"
"Cephise guatemalaensis",706447.818473754,-2487544.94051098,"Cephise guatemalaensis"
"Cephise nuspesez",706447.818473754,-2487544.94051098,"Cephise nuspesez"
"Ceratinia tutia",706447.818473754,-2487544.94051098,"Ceratinia tutia"
"Chalodeta chaonitis",706447.818473754,-2487544.94051098,"Chalodeta chaonitis"
"Chalybs hassan",706447.818473754,-2487544.94051098,"Chalybs hassan"
"Chalybs janias",706447.818473754,-2487544.94051098,"Chalybs janias"
"Chamaelimnas cydonia",706447.818473754,-2487544.94051098,"Chamaelimnas cydonia"
"Charonias eurytele",706447.818473754,-2487544.94051098,"Charonias eurytele"
"Chimastrum argentea",706447.818473754,-2487544.94051098,"Chimastrum argentea"
"Chioides catillus",706447.818473754,-2487544.94051098,"Chioides catillus"
"Chioides zilpa",706447.818473754,-2487544.94051098,"Chioides zilpa"
"Chiomara asychis",706447.818473754,-2487544.94051098,"Chiomara asychis"
"Chiomara mithrax",706447.818473754,-2487544.94051098,"Chiomara mithrax"
"Chloreuptychia sericeella",706447.818473754,-2487544.94051098,"Chloreuptychia sericeella"
"Cynea irma",706447.818473754,-2487544.94051098,"Cynea irma"
"Cynea megalops",706447.818473754,-2487544.94051098,"Cynea megalops"
"Chrysoplectrum epicincea",706447.818473754,-2487544.94051098,"Chrysoplectrum epicincea"
"Conga chydaea",706447.818473754,-2487544.94051098,"Conga chydaea"
"Cissia confusa",706447.818473754,-2487544.94051098,"Cissia confusa"
"Cissia labe",706447.818473754,-2487544.94051098,"Cissia labe"
"Cissia palladia",706447.818473754,-2487544.94051098,"Cissia palladia"
"Cissia pompilia",706447.818473754,-2487544.94051098,"Cissia pompilia"
"Cobalopsis autumna",706447.818473754,-2487544.94051098,"Cobalopsis autumna"
"Cobalopsis nero",706447.818473754,-2487544.94051098,"Cobalopsis nero"
"Cobalus fidicula",706447.818473754,-2487544.94051098,"Cobalus fidicula"
"Codatractus alcaeus",706447.818473754,-2487544.94051098,"Codatractus alcaeus"
"Codatractus bryaxis",706447.818473754,-2487544.94051098,"Codatractus bryaxis"
"Codatractus carlos",706447.818473754,-2487544.94051098,"Codatractus carlos"
"Erynnis tristis",706447.818473754,-2487544.94051098,"Erynnis tristis"
"Cupido comyntas",706447.818473754,-2487544.94051098,"Cupido comyntas"
"Flaccilla aecas",706447.818473754,-2487544.94051098,"Flaccilla aecas"
"Codatractus cyda",706447.818473754,-2487544.94051098,"Codatractus cyda"
"Codatractus hyster",706447.818473754,-2487544.94051098,"Codatractus hyster"
"Codatractus melon",706447.818473754,-2487544.94051098,"Codatractus melon"
"Cogia caicus",706447.818473754,-2487544.94051098,"Cogia caicus"
"Cogia cajeta",706447.818473754,-2487544.94051098,"Cogia cajeta"
"Cogia calchas",706447.818473754,-2487544.94051098,"Cogia calchas"
"Cogia hippalus",706447.818473754,-2487544.94051098,"Cogia hippalus"
"Cogia mala",706447.818473754,-2487544.94051098,"Cogia mala"
"Zerene cesonia",706447.818473754,-2487544.94051098,"Zerene cesonia"
"Colias eurytheme",706447.818473754,-2487544.94051098,"Colias eurytheme"
"Colias philodice",706447.818473754,-2487544.94051098,"Colias philodice"
"Colobura annulata",706447.818473754,-2487544.94051098,"Colobura annulata"
"Colobura dirce",706447.818473754,-2487544.94051098,"Colobura dirce"
"Consul electra",706447.818473754,-2487544.94051098,"Consul electra"
"Consul excellens",706447.818473754,-2487544.94051098,"Consul excellens"
"Consul fabius",706447.818473754,-2487544.94051098,"Consul fabius"
"Contrafacia ahola",706447.818473754,-2487544.94051098,"Contrafacia ahola"
"Contrafacia bassania",706447.818473754,-2487544.94051098,"Contrafacia bassania"
"Contrafacia imma",706447.818473754,-2487544.94051098,"Contrafacia imma"
"Copaeodes aurantiaca",706447.818473754,-2487544.94051098,"Copaeodes aurantiaca"
"Copaeodes minima",706447.818473754,-2487544.94051098,"Copaeodes minima"
"Corticea corticea",706447.818473754,-2487544.94051098,"Corticea corticea"
"Corticea lysias",706447.818473754,-2487544.94051098,"Corticea lysias"
"Corticea similea",706447.818473754,-2487544.94051098,"Corticea similea"
"Cyanophrys agricolor",706447.818473754,-2487544.94051098,"Cyanophrys agricolor"
"Cyanophrys amyntor",706447.818473754,-2487544.94051098,"Cyanophrys amyntor"
"Diaeus varna",706447.818473754,-2487544.94051098,"Diaeus varna"
"Cyllopsis pallens",706447.818473754,-2487544.94051098,"Cyllopsis pallens"
"Cyllopsis pephredo",706447.818473754,-2487544.94051098,"Cyllopsis pephredo"
"Cyllopsis pertepida",706447.818473754,-2487544.94051098,"Cyllopsis pertepida"
"Cyllopsis pyracmon",706447.818473754,-2487544.94051098,"Cyllopsis pyracmon"
"Cyllopsis steinhauserorum",706447.818473754,-2487544.94051098,"Cyllopsis steinhauserorum"
"Cyllopsis suivalenoides",706447.818473754,-2487544.94051098,"Cyllopsis suivalenoides"
"Cyllopsis suivalens",706447.818473754,-2487544.94051098,"Cyllopsis suivalens"
"Cymaenes alumna",706447.818473754,-2487544.94051098,"Cymaenes alumna"
"Cymaenes fraus",706447.818473754,-2487544.94051098,"Cymaenes fraus"
"Episcada salvinia",706447.818473754,-2487544.94051098,"Episcada salvinia"
"Eprius veleda",706447.818473754,-2487544.94051098,"Eprius veleda"
"Eracon lachesis",706447.818473754,-2487544.94051098,"Eracon lachesis"
"Eresia clio",706447.818473754,-2487544.94051098,"Eresia clio"
"Eresia phillyra",706447.818473754,-2487544.94051098,"Eresia phillyra"
"Eretris maria",706447.818473754,-2487544.94051098,"Eretris maria"
"Erora aura",706447.818473754,-2487544.94051098,"Erora aura"
"Erora carla",706447.818473754,-2487544.94051098,"Erora carla"
"Erora gabina",706447.818473754,-2487544.94051098,"Erora gabina"
"Erora nitetis",706447.818473754,-2487544.94051098,"Erora nitetis"
"Erora opisena",706447.818473754,-2487544.94051098,"Erora opisena"
"Melete lycimnia",706447.818473754,-2487544.94051098,"Melete lycimnia"
"Melete polyhymnia",706447.818473754,-2487544.94051098,"Melete polyhymnia"
"Dalla lethaea",706447.818473754,-2487544.94051098,"Dalla lethaea"
"Dircenna jemina",706447.818473754,-2487544.94051098,"Dircenna jemina"
"Dircenna klugii",706447.818473754,-2487544.94051098,"Dircenna klugii"
"Dismorphia amphione",706447.818473754,-2487544.94051098,"Dismorphia amphione"
"Dismorphia crisia",706447.818473754,-2487544.94051098,"Dismorphia crisia"
"Dismorphia eunoe",706447.818473754,-2487544.94051098,"Dismorphia eunoe"
"Dismorphia theucharila",706447.818473754,-2487544.94051098,"Dismorphia theucharila"
"Doberes anticus",706447.818473754,-2487544.94051098,"Doberes anticus"
"Emesis liodes",706447.818473754,-2487544.94051098,"Emesis liodes"
"Emesis lupina",706447.818473754,-2487544.94051098,"Emesis lupina"
"Emesis mandana",706447.818473754,-2487544.94051098,"Emesis mandana"
"Emesis ocypore",706447.818473754,-2487544.94051098,"Emesis ocypore"
"Doxocopa laure",706447.818473754,-2487544.94051098,"Doxocopa laure"
"Doxocopa laurentia",706447.818473754,-2487544.94051098,"Doxocopa laurentia"
"Doxocopa pavon",706447.818473754,-2487544.94051098,"Doxocopa pavon"
"Emesis saturata",706447.818473754,-2487544.94051098,"Emesis saturata"
"Ganyra josephina",706447.818473754,-2487544.94051098,"Ganyra josephina"
"Ganyra phaloe",706447.818473754,-2487544.94051098,"Ganyra phaloe"
"Gargina caninius",706447.818473754,-2487544.94051098,"Gargina caninius"
"Gargina gargophia",706447.818473754,-2487544.94051098,"Gargina gargophia"
"Gargina gnosia",706447.818473754,-2487544.94051098,"Gargina gnosia"
"Erora quaderna",706447.818473754,-2487544.94051098,"Erora quaderna"
"Euptoieta claudia",706447.818473754,-2487544.94051098,"Euptoieta claudia"
"Melinaea lilis",706447.818473754,-2487544.94051098,"Melinaea lilis"
"Parnassius delphius",706447.818473754,-2487544.94051098,"Parnassius delphius"
"Mesene leucopus",706447.818473754,-2487544.94051098,"Mesene leucopus"
"Emesis zela",706447.818473754,-2487544.94051098,"Emesis zela"
"Enosis angularis",706447.818473754,-2487544.94051098,"Enosis angularis"
"Epargyreus deleoni",706447.818473754,-2487544.94051098,"Epargyreus deleoni"
"Epargyreus exadeus",706447.818473754,-2487544.94051098,"Epargyreus exadeus"
"Epargyreus socus",706447.818473754,-2487544.94051098,"Epargyreus socus"
"Epargyreus spina",706447.818473754,-2487544.94051098,"Epargyreus spina"
"Epargyreus spinosa",706447.818473754,-2487544.94051098,"Epargyreus spinosa"
"Epiphile adrasta",706447.818473754,-2487544.94051098,"Epiphile adrasta"
"Dynamine ate",706447.818473754,-2487544.94051098,"Dynamine ate"
"Dynamine dyonis",706447.818473754,-2487544.94051098,"Dynamine dyonis"
"Dynamine postverta",706447.818473754,-2487544.94051098,"Dynamine postverta"
"Dynamine theseus",706447.818473754,-2487544.94051098,"Dynamine theseus"
"Dynastor darius",706447.818473754,-2487544.94051098,"Dynastor darius"
"Dynastor macrosiris",706447.818473754,-2487544.94051098,"Dynastor macrosiris"
"Nicephellus nicephorus",706447.818473754,-2487544.94051098,"Nicephellus nicephorus"
"Dyscophellus phraxanor",706447.818473754,-2487544.94051098,"Dyscophellus phraxanor"
"Dyscophellus porcius",706447.818473754,-2487544.94051098,"Dyscophellus porcius"
"Dyscophellus ramusis",706447.818473754,-2487544.94051098,"Dyscophellus ramusis"
"Ebrietas anacreon",706447.818473754,-2487544.94051098,"Ebrietas anacreon"
"Ebrietas elaudia",706447.818473754,-2487544.94051098,"Ebrietas elaudia"
"Ebrietas evanidus",706447.818473754,-2487544.94051098,"Ebrietas evanidus"
"Ebrietas osyris",706447.818473754,-2487544.94051098,"Ebrietas osyris"
"Ebrietas sappho",706447.818473754,-2487544.94051098,"Ebrietas sappho"
"Ebusus ebusus",706447.818473754,-2487544.94051098,"Ebusus ebusus"
"Epiphile hermosa",706447.818473754,-2487544.94051098,"Epiphile hermosa"
"Epiphile iblis",706447.818473754,-2487544.94051098,"Epiphile iblis"
"Euselasia pusilla",706447.818473754,-2487544.94051098,"Euselasia pusilla"
"Forsterinaria neonympha",706447.818473754,-2487544.94051098,"Forsterinaria neonympha"
"Gindanes brebisson",706447.818473754,-2487544.94051098,"Gindanes brebisson"
"Gindanes brontinus",706447.818473754,-2487544.94051098,"Gindanes brontinus"
"Godyris nero",706447.818473754,-2487544.94051098,"Godyris nero"
"Mesene margaretta",706447.818473754,-2487544.94051098,"Mesene margaretta"
"Mesene phareus",706447.818473754,-2487544.94051098,"Mesene phareus"
"Napaea beltiana",706447.818473754,-2487544.94051098,"Napaea beltiana"
"Napaea eucharila",706447.818473754,-2487544.94051098,"Napaea eucharila"
"Heraclides astyalus",706447.818473754,-2487544.94051098,"Heraclides astyalus"
"Erynnis juvenalis",706447.818473754,-2487544.94051098,"Erynnis juvenalis"
"Eueides aliphera",706447.818473754,-2487544.94051098,"Eueides aliphera"
"Eueides isabella",706447.818473754,-2487544.94051098,"Eueides isabella"
"Eueides lineata",706447.818473754,-2487544.94051098,"Eueides lineata"
"Eueides procula",706447.818473754,-2487544.94051098,"Eueides procula"
"Eueides vibilia",706447.818473754,-2487544.94051098,"Eueides vibilia"
"Eumaeus childrenae",706447.818473754,-2487544.94051098,"Eumaeus childrenae"
"Eumaeus toxea",706447.818473754,-2487544.94051098,"Eumaeus toxea"
"Eunica alcmena",706447.818473754,-2487544.94051098,"Eunica alcmena"
"Eunica alpais",706447.818473754,-2487544.94051098,"Eunica alpais"
"Eunica caelina",706447.818473754,-2487544.94051098,"Eunica caelina"
"Eunica malvina",706447.818473754,-2487544.94051098,"Eunica malvina"
"Eunica monima",706447.818473754,-2487544.94051098,"Eunica monima"
"Eunica mygdonia",706447.818473754,-2487544.94051098,"Eunica mygdonia"
"Pyrisitia lisa",706447.818473754,-2487544.94051098,"Pyrisitia lisa"
"Eurema mexicana",706447.818473754,-2487544.94051098,"Eurema mexicana"
"Abaeis nicippe",706447.818473754,-2487544.94051098,"Abaeis nicippe"
"Pyrisitia nise",706447.818473754,-2487544.94051098,"Pyrisitia nise"
"Pyrisitia proterpia",706447.818473754,-2487544.94051098,"Pyrisitia proterpia"
"Eurema salome",706447.818473754,-2487544.94051098,"Eurema salome"
"Eurema xantochlora",706447.818473754,-2487544.94051098,"Eurema xantochlora"
"Eurybia elvina",706447.818473754,-2487544.94051098,"Eurybia elvina"
"Eurybia lycisca",706447.818473754,-2487544.94051098,"Eurybia lycisca"
